Customer ID,Recency,Frequency,Monetary,Country,Churn,AvgOrderValue,Country_grp
15343.0,341,1,881.64,United Kingdom,1,881.64,United Kingdom
15344.0,291,2,1907.05,United Kingdom,1,953.525,United Kingdom
15345.0,205,3,3345.78,United Kingdom,1,1115.26,United Kingdom
15348.0,495,1,1233.5400000000002,United Kingdom,1,1233.5400000000002,United Kingdom
15349.0,530,1,486.20000000000005,United Kingdom,1,486.20000000000005,United Kingdom
15350.0,259,1,450.18,United Kingdom,1,450.18,United Kingdom
15351.0,481,2,1715.9099999999999,United Kingdom,1,857.9549999999999,United Kingdom
15352.0,355,3,2360.76,United Kingdom,1,786.9200000000001,United Kingdom
15353.0,383,1,44.84,United Kingdom,1,44.84,United Kingdom
15354.0,395,1,1978.0200000000002,United Kingdom,1,1978.0200000000002,United Kingdom
15357.0,498,2,1434.84,Germany,1,717.42,Germany
15359.0,54,2,886.6800000000001,France,0,443.34000000000003,France
15361.0,163,2,401.58,Australia,0,200.79,Australia
15362.0,117,2,226.52999999999997,United Kingdom,0,113.26499999999999,United Kingdom
15363.0,628,1,1851.3,United Kingdom,1,1851.3,United Kingdom
15365.0,216,2,246.74,United Kingdom,1,123.37,United Kingdom
15366.0,12,2,816.65,Netherlands,0,408.325,Netherlands
15367.0,565,4,1658.46,United Kingdom,1,414.615,United Kingdom
15368.0,455,2,1689.35,United Kingdom,1,844.675,United Kingdom
15369.0,56,3,1417.51,United Kingdom,0,472.50333333333333,United Kingdom
15370.0,477,1,657.0,United Kingdom,1,657.0,United Kingdom
15371.0,182,3,2631.03,United Kingdom,1,877.0100000000001,United Kingdom
15374.0,429,2,650.97,France,1,325.485,France
15375.0,596,1,156.85999999999999,Netherlands,1,156.85999999999999,Netherlands
15376.0,467,1,7.32,United Kingdom,1,7.32,United Kingdom
15377.0,418,1,179.31,United Kingdom,1,179.31,United Kingdom
15378.0,409,1,1622.5299999999997,France,1,1622.5299999999997,France
15379.0,76,2,379.34000000000003,Netherlands,0,189.67000000000002,Netherlands
15380.0,113,2,437.21,Germany,0,218.605,Germany
15381.0,187,2,1177.71,United Kingdom,1,588.855,United Kingdom
15383.0,690,1,20.83,United Kingdom,1,20.83,United Kingdom
15385.0,408,2,2240.6000000000004,United Kingdom,1,1120.3000000000002,United Kingdom
15386.0,30,3,2353.6800000000003,United Kingdom,0,784.5600000000001,United Kingdom
15387.0,280,2,2561.48,United Kingdom,1,1280.74,United Kingdom
15388.0,404,2,793.01,United Kingdom,1,396.505,United Kingdom
15389.0,361,1,30.020000000000003,United Kingdom,1,30.020000000000003,United Kingdom
15390.0,431,1,152.8,United Kingdom,1,152.8,United Kingdom
15391.0,123,1,1438.3200000000002,United Kingdom,0,1438.3200000000002,United Kingdom
15392.0,250,1,220.0,United Kingdom,1,220.0,United Kingdom
15393.0,224,3,317.18,United Kingdom,1,105.72666666666667,United Kingdom
15394.0,541,1,1341.45,United Kingdom,1,1341.45,United Kingdom
15395.0,589,1,415.22,United Kingdom,1,415.22,United Kingdom
15397.0,291,2,1810.6799999999998,United Kingdom,1,905.3399999999999,United Kingdom
15399.0,546,1,295.63,France,1,295.63,France
15401.0,9,2,2515.5,United Kingdom,0,1257.75,United Kingdom
15403.0,420,2,347.89,France,1,173.945,France
15404.0,369,1,926.72,United Kingdom,1,926.72,United Kingdom
15405.0,139,2,482.12,United Kingdom,0,241.06,United Kingdom
15406.0,136,4,1920.02,United Kingdom,0,480.005,United Kingdom
15408.0,146,1,1224.68,United Kingdom,0,1224.68,United Kingdom
15409.0,437,1,262.26000000000005,United Kingdom,1,262.26000000000005,United Kingdom
15410.0,182,1,356.04,United Kingdom,1,356.04,United Kingdom
15411.0,474,2,292.51,United Kingdom,1,146.255,United Kingdom
15412.0,169,1,594.22,United Kingdom,0,594.22,United Kingdom
15414.0,37,2,938.46,United Kingdom,0,469.23,United Kingdom
15415.0,572,1,137.25,Germany,1,137.25,Germany
15417.0,166,3,2314.4300000000003,United Kingdom,0,771.4766666666668,United Kingdom
15419.0,512,1,1459.6399999999999,United Kingdom,1,1459.6399999999999,United Kingdom
15420.0,3,4,2528.14,United Kingdom,0,632.035,United Kingdom
15421.0,489,1,1277.56,United Kingdom,1,1277.56,United Kingdom
15422.0,500,1,100.49999999999999,United Kingdom,1,100.49999999999999,United Kingdom
15423.0,699,1,989.5999999999999,United Kingdom,1,989.5999999999999,United Kingdom
15424.0,18,3,2574.49,United Kingdom,0,858.1633333333333,United Kingdom
15426.0,373,1,238.81,United Kingdom,1,238.81,United Kingdom
15428.0,427,1,1645.6,United Kingdom,1,1645.6,United Kingdom
15429.0,190,4,2580.66,United Kingdom,1,645.165,United Kingdom
15430.0,212,2,2208.75,Germany,1,1104.375,Germany
15432.0,37,4,2782.1000000000004,United Kingdom,0,695.5250000000001,United Kingdom
15434.0,139,1,1192.36,United Kingdom,0,1192.36,United Kingdom
15435.0,174,1,292.32,United Kingdom,0,292.32,United Kingdom
15436.0,290,1,38.88,United Kingdom,1,38.88,United Kingdom
15438.0,195,3,320.25,United Kingdom,1,106.75,United Kingdom
15439.0,393,2,809.3900000000001,United Kingdom,1,404.69500000000005,United Kingdom
15441.0,692,1,334.47999999999996,United Kingdom,1,334.47999999999996,United Kingdom
15442.0,128,1,665.76,United Kingdom,0,665.76,United Kingdom
15443.0,217,4,1988.5,United Kingdom,1,497.125,United Kingdom
15445.0,241,1,413.59,United Kingdom,1,413.59,United Kingdom
15446.0,85,1,758.16,Germany,0,758.16,Germany
15447.0,564,1,227.64000000000001,Germany,1,227.64000000000001,Germany
15448.0,64,1,489.8,United Kingdom,0,489.8,United Kingdom
15449.0,461,2,1775.32,France,1,887.66,France
15450.0,67,2,1294.31,United Kingdom,0,647.155,United Kingdom
15451.0,19,1,1706.07,United Kingdom,0,1706.07,United Kingdom
15452.0,4,2,1901.64,Germany,0,950.82,Germany
15454.0,292,3,2441.69,United Kingdom,1,813.8966666666666,United Kingdom
15455.0,348,1,1019.97,United Kingdom,1,1019.97,United Kingdom
15456.0,117,4,6528.0599999999995,United Kingdom,0,1632.0149999999999,United Kingdom
15457.0,166,1,2305.92,United Kingdom,0,2305.92,United Kingdom
15459.0,198,2,1512.22,United Kingdom,1,756.11,United Kingdom
15460.0,312,1,529.48,United Kingdom,1,529.48,United Kingdom
15462.0,85,1,1847.64,United Kingdom,0,1847.64,United Kingdom
15463.0,658,1,179.54999999999998,United Kingdom,1,179.54999999999998,United Kingdom
15464.0,272,1,670.2299999999999,United Kingdom,1,670.2299999999999,United Kingdom
15465.0,299,2,910.1800000000001,Netherlands,1,455.09000000000003,Netherlands
15466.0,201,2,2268.7400000000002,United Kingdom,1,1134.3700000000001,United Kingdom
15468.0,485,1,63.699999999999996,United Kingdom,1,63.699999999999996,United Kingdom
15469.0,176,1,850.2,United Kingdom,0,850.2,United Kingdom
15470.0,196,3,1020.26,United Kingdom,1,340.08666666666664,United Kingdom
15471.0,180,2,2204.79,United Kingdom,0,1102.395,United Kingdom
15472.0,432,2,264.04,France,1,132.02,France
15474.0,587,2,1184.1100000000001,United Kingdom,1,592.0550000000001,United Kingdom
15475.0,733,1,345.46,United Kingdom,1,345.46,United Kingdom
15477.0,559,1,258.12,United Kingdom,1,258.12,United Kingdom
15478.0,46,2,1946.7399999999998,Germany,0,973.3699999999999,Germany
15479.0,55,2,799.26,Netherlands,0,399.63,Netherlands
15480.0,370,2,1964.1799999999998,United Kingdom,1,982.0899999999999,United Kingdom
15481.0,365,2,1049.3,United Kingdom,1,524.65,United Kingdom
15482.0,22,1,21.54,United Kingdom,0,21.54,United Kingdom
15483.0,295,2,752.5200000000001,United Kingdom,1,376.26000000000005,United Kingdom
15485.0,691,1,2124.2,United Kingdom,1,2124.2,United Kingdom
15486.0,97,5,5938.400000000001,United Kingdom,0,1187.68,United Kingdom
15487.0,428,4,1508.3400000000001,Germany,1,377.08500000000004,Germany
15489.0,71,3,2150.08,United Kingdom,0,716.6933333333333,United Kingdom
15490.0,333,1,229.6,United Kingdom,1,229.6,United Kingdom
15491.0,686,1,236.16,United Kingdom,1,236.16,United Kingdom
15492.0,241,1,739.35,United Kingdom,1,739.35,United Kingdom
15493.0,234,3,2405.63,United Kingdom,1,801.8766666666667,United Kingdom
15495.0,346,2,763.17,United Kingdom,1,381.585,United Kingdom
15496.0,222,2,1172.9099999999999,United Kingdom,1,586.4549999999999,United Kingdom
15498.0,173,4,3099.0,United Kingdom,0,774.75,United Kingdom
15499.0,15,3,1113.4599999999998,United Kingdom,0,371.15333333333325,United Kingdom
15500.0,306,1,2095.2000000000003,United Kingdom,1,2095.2000000000003,United Kingdom
15501.0,223,2,1281.5900000000001,Germany,1,640.7950000000001,Germany
15505.0,88,2,761.12,Netherlands,0,380.56,Netherlands
15506.0,212,2,2537.0699999999997,United Kingdom,1,1268.5349999999999,United Kingdom
15507.0,159,2,2067.5699999999997,France,0,1033.7849999999999,France
15508.0,201,2,1452.9700000000003,United Kingdom,1,726.4850000000001,United Kingdom
15511.0,407,1,547.95,United Kingdom,1,547.95,United Kingdom
15512.0,86,2,1869.7000000000003,Germany,0,934.8500000000001,Germany
15513.0,257,1,1707.0900000000001,Netherlands,1,1707.0900000000001,Netherlands
15514.0,34,1,1167.0,United Kingdom,0,1167.0,United Kingdom
15515.0,304,2,1924.1200000000001,United Kingdom,1,962.0600000000001,United Kingdom
15517.0,162,2,191.73000000000002,United Kingdom,0,95.86500000000001,United Kingdom
15518.0,19,3,1117.21,United Kingdom,0,372.40333333333336,United Kingdom
15520.0,17,2,958.81,United Kingdom,0,479.405,United Kingdom
15521.0,574,1,582.12,United Kingdom,1,582.12,United Kingdom
15522.0,585,1,524.48,United Kingdom,1,524.48,United Kingdom
15523.0,228,1,2137.7799999999997,United Kingdom,1,2137.7799999999997,United Kingdom
15524.0,514,1,27.72,United Kingdom,1,27.72,United Kingdom
15525.0,10,1,253.44,Australia,0,253.44,Australia
15526.0,361,2,2390.68,Germany,1,1195.34,Germany
15527.0,54,2,173.73000000000002,United Kingdom,0,86.86500000000001,United Kingdom
15528.0,61,3,1764.14,United Kingdom,0,588.0466666666667,United Kingdom
15529.0,652,1,1116.0,United Kingdom,1,1116.0,United Kingdom
15530.0,462,1,452.54,United Kingdom,1,452.54,United Kingdom
15531.0,44,1,1478.02,United Kingdom,0,1478.02,United Kingdom
15532.0,668,1,1354.6,United Kingdom,1,1354.6,United Kingdom
15533.0,171,1,35.91,United Kingdom,0,35.91,United Kingdom
15534.0,531,2,2463.2400000000002,Australia,1,1231.6200000000001,Australia
15535.0,413,1,1758.0800000000002,United Kingdom,1,1758.0800000000002,United Kingdom
15536.0,243,1,334.95,Spain,1,334.95,Other
15539.0,165,1,858.0,United Kingdom,0,858.0,United Kingdom
15540.0,704,1,732.81,United Kingdom,1,732.81,United Kingdom
15541.0,49,1,332.92,Netherlands,0,332.92,Netherlands
15542.0,240,1,438.51,Germany,1,438.51,Germany
15544.0,588,1,96.8,United Kingdom,1,96.8,United Kingdom
15546.0,407,2,1538.35,United Kingdom,1,769.175,United Kingdom
15547.0,15,3,2294.64,United Kingdom,0,764.88,United Kingdom
15550.0,447,1,1196.98,United Kingdom,1,1196.98,United Kingdom
15553.0,173,3,890.85,United Kingdom,0,296.95,United Kingdom
15554.0,94,1,589.94,United Kingdom,0,589.94,United Kingdom
15555.0,73,1,207.64000000000001,France,0,207.64000000000001,France
15556.0,651,1,37.83,Germany,1,37.83,Germany
15560.0,581,1,1241.52,United Kingdom,1,1241.52,United Kingdom
15562.0,547,1,1423.4499999999998,United Kingdom,1,1423.4499999999998,United Kingdom
15563.0,616,1,25.02,United Kingdom,1,25.02,United Kingdom
15566.0,557,2,1173.34,Germany,1,586.67,Germany
15567.0,73,1,87.08,Germany,0,87.08,Germany
15568.0,257,1,383.8,United Kingdom,1,383.8,United Kingdom
15571.0,299,4,1976.8899999999999,United Kingdom,1,494.22249999999997,United Kingdom
15572.0,98,2,2034.7,United Kingdom,0,1017.35,United Kingdom
15574.0,199,2,2785.24,Netherlands,1,1392.62,Netherlands
15575.0,238,1,20.52,United Kingdom,1,20.52,United Kingdom
15576.0,641,1,217.84,United Kingdom,1,217.84,United Kingdom
15577.0,652,1,840.8,United Kingdom,1,840.8,United Kingdom
15578.0,378,3,2072.79,United Kingdom,1,690.93,United Kingdom
15579.0,502,1,910.1,United Kingdom,1,910.1,United Kingdom
15580.0,90,2,935.8500000000001,France,0,467.92500000000007,France
15583.0,108,2,754.0000000000001,France,0,377.00000000000006,France
15584.0,473,1,700.65,United Kingdom,1,700.65,United Kingdom
15585.0,166,2,3339.04,Germany,0,1669.52,Germany
15586.0,390,1,764.3100000000001,United Kingdom,1,764.3100000000001,United Kingdom
15588.0,129,1,1843.66,United Kingdom,0,1843.66,United Kingdom
15589.0,418,1,1318.98,United Kingdom,1,1318.98,United Kingdom
15591.0,721,1,515.25,United Kingdom,1,515.25,United Kingdom
15592.0,213,3,2914.54,United Kingdom,1,971.5133333333333,United Kingdom
15594.0,106,1,853.8599999999999,Germany,0,853.8599999999999,Germany
15595.0,39,4,2238.0099999999998,United Kingdom,0,559.5024999999999,United Kingdom
15597.0,25,2,557.6,France,0,278.8,France
15598.0,545,1,1457.26,United Kingdom,1,1457.26,United Kingdom
15599.0,380,1,915.84,United Kingdom,1,915.84,United Kingdom
15600.0,289,2,196.04000000000002,France,1,98.02000000000001,France
15601.0,419,1,465.52,France,1,465.52,France
15602.0,167,2,3366.15,United Kingdom,0,1683.075,United Kingdom
15603.0,465,1,1154.79,Australia,1,1154.79,Australia
15604.0,421,1,1527.8899999999999,Australia,1,1527.8899999999999,Australia
15605.0,5,1,454.32,United Kingdom,0,454.32,United Kingdom
15606.0,74,3,2573.0,United Kingdom,0,857.6666666666666,United Kingdom
15608.0,591,1,442.0,Germany,1,442.0,Germany
15609.0,340,1,500.78000000000003,France,1,500.78000000000003,France
15610.0,403,2,540.1500000000001,United Kingdom,1,270.07500000000005,United Kingdom
15611.0,650,1,668.8,Germany,1,668.8,Germany
15612.0,111,5,3461.17,United Kingdom,0,692.234,United Kingdom
15614.0,539,1,320.71999999999997,United Kingdom,1,320.71999999999997,United Kingdom
15615.0,476,1,1017.5000000000001,United Kingdom,1,1017.5000000000001,United Kingdom
15618.0,106,3,762.01,United Kingdom,0,254.00333333333333,United Kingdom
15620.0,621,1,680.64,United Kingdom,1,680.64,United Kingdom
15621.0,186,1,317.59000000000003,United Kingdom,1,317.59000000000003,United Kingdom
15622.0,84,1,1474.56,United Kingdom,0,1474.56,United Kingdom
15623.0,246,2,439.28000000000003,United Kingdom,1,219.64000000000001,United Kingdom
15626.0,421,1,2170.75,Australia,1,2170.75,Australia
15627.0,344,2,1700.16,Australia,1,850.08,Australia
15630.0,445,1,61.48,Germany,1,61.48,Germany
15631.0,194,1,63.84,United Kingdom,1,63.84,United Kingdom
15632.0,309,1,1603.1799999999998,United Kingdom,1,1603.1799999999998,United Kingdom
15635.0,395,1,2.95,Germany,1,2.95,Germany
15637.0,617,1,1846.8,United Kingdom,1,1846.8,United Kingdom
15638.0,69,3,2485.51,United Kingdom,0,828.5033333333334,United Kingdom
15639.0,404,1,1090.28,United Kingdom,1,1090.28,United Kingdom
15642.0,138,2,1174.96,Germany,0,587.48,Germany
15643.0,240,1,1245.6200000000001,United Kingdom,1,1245.6200000000001,United Kingdom
15645.0,395,1,31.74,United Kingdom,1,31.74,United Kingdom
15648.0,0,3,1426.57,United Kingdom,0,475.5233333333333,United Kingdom
15649.0,193,1,45.3,Germany,1,45.3,Germany
15650.0,251,1,1283.12,Australia,1,1283.12,Australia
15651.0,300,2,1450.5,United Kingdom,1,725.25,United Kingdom
15653.0,90,1,37.82,United Kingdom,0,37.82,United Kingdom
15654.0,350,2,2749.7000000000003,United Kingdom,1,1374.8500000000001,United Kingdom
15655.0,147,4,2510.1,United Kingdom,0,627.525,United Kingdom
15656.0,177,2,1641.48,United Kingdom,0,820.74,United Kingdom
15657.0,59,1,64.7,United Kingdom,0,64.7,United Kingdom
15658.0,153,3,1990.08,Netherlands,0,663.36,Netherlands
15659.0,24,5,2874.56,United Kingdom,0,574.912,United Kingdom
15660.0,159,1,775.2800000000001,United Kingdom,0,775.2800000000001,United Kingdom
15662.0,6,4,4344.0,France,0,1086.0,France
15664.0,733,1,105.0,United Kingdom,1,105.0,United Kingdom
15665.0,506,2,2117.0699999999997,Germany,1,1058.5349999999999,Germany
15666.0,131,2,2685.58,France,0,1342.79,France
15667.0,210,1,551.49,Netherlands,1,551.49,Netherlands
15668.0,317,1,149.2,United Kingdom,1,149.2,United Kingdom
15669.0,11,4,1976.7299999999998,United Kingdom,0,494.18249999999995,United Kingdom
15671.0,526,1,293.7,United Kingdom,1,293.7,United Kingdom
15672.0,397,2,381.34,United Kingdom,1,190.67,United Kingdom
15673.0,686,1,2068.3,United Kingdom,1,2068.3,United Kingdom
15674.0,333,1,321.29999999999995,United Kingdom,1,321.29999999999995,United Kingdom
15676.0,659,1,1529.9599999999998,France,1,1529.9599999999998,France
15677.0,373,2,743.4200000000001,France,1,371.71000000000004,France
15678.0,0,6,3966.01,United Kingdom,0,661.0016666666667,United Kingdom
15679.0,501,1,1054.3200000000002,United Kingdom,1,1054.3200000000002,United Kingdom
15680.0,118,3,2401.99,United Kingdom,0,800.6633333333333,United Kingdom
15681.0,104,2,2334.66,United Kingdom,0,1167.33,United Kingdom
15682.0,121,3,1173.67,United Kingdom,0,391.22333333333336,United Kingdom
15683.0,353,1,486.08,United Kingdom,1,486.08,United Kingdom
15685.0,591,1,370.35,Germany,1,370.35,Germany
15686.0,79,4,2178.06,United Kingdom,0,544.515,United Kingdom
15687.0,447,1,1562.8799999999999,United Kingdom,1,1562.8799999999999,United Kingdom
15688.0,258,1,216.45,United Kingdom,1,216.45,United Kingdom
15689.0,26,5,2099.56,United Kingdom,0,419.912,United Kingdom
15690.0,493,1,1286.44,United Kingdom,1,1286.44,United Kingdom
15692.0,0,1,516.4599999999999,France,0,516.4599999999999,France
15693.0,293,1,279.0,United Kingdom,1,279.0,United Kingdom
15694.0,553,1,249.36,United Kingdom,1,249.36,United Kingdom
15695.0,392,2,1119.45,United Kingdom,1,559.725,United Kingdom
15696.0,109,2,721.29,Germany,0,360.645,Germany
15697.0,186,2,449.15,Germany,1,224.575,Germany
15699.0,189,1,1764.0,United Kingdom,1,1764.0,United Kingdom
15700.0,280,2,359.46999999999997,United Kingdom,1,179.73499999999999,United Kingdom
15701.0,486,2,565.24,United Kingdom,1,282.62,United Kingdom
15702.0,456,1,1462.8,United Kingdom,1,1462.8,United Kingdom
15703.0,622,3,994.0899999999999,United Kingdom,1,331.3633333333333,United Kingdom
15704.0,380,3,895.92,United Kingdom,1,298.64,United Kingdom
15706.0,219,3,2611.03,United Kingdom,1,870.3433333333334,United Kingdom
15707.0,304,2,909.04,United Kingdom,1,454.52,United Kingdom
15708.0,350,2,1846.2299999999998,United Kingdom,1,923.1149999999999,United Kingdom
15709.0,117,2,2422.16,United Kingdom,0,1211.08,United Kingdom
15711.0,86,4,601.13,United Kingdom,0,150.2825,United Kingdom
15712.0,251,1,852.11,France,1,852.11,France
15713.0,196,2,1536.3700000000001,United Kingdom,1,768.1850000000001,United Kingdom
15716.0,6,2,2289.75,United Kingdom,0,1144.875,United Kingdom
15717.0,448,1,854.75,France,1,854.75,France
15718.0,112,1,1304.94,United Kingdom,0,1304.94,United Kingdom
15719.0,230,1,450.84000000000003,United Kingdom,1,450.84000000000003,United Kingdom
15721.0,597,2,684.3700000000001,Germany,1,342.18500000000006,Germany
15722.0,263,2,632.31,Netherlands,1,316.155,Netherlands
15723.0,68,1,171.01,United Kingdom,0,171.01,United Kingdom
15725.0,342,1,100.17,United Kingdom,1,100.17,United Kingdom
15726.0,461,2,701.22,Germany,1,350.61,Germany
15727.0,161,2,1091.6999999999998,France,0,545.8499999999999,France
15728.0,76,3,2180.85,United Kingdom,0,726.9499999999999,United Kingdom
15729.0,262,2,1073.86,United Kingdom,1,536.93,United Kingdom
15730.0,445,2,892.11,United Kingdom,1,446.055,United Kingdom
15731.0,315,2,2207.12,United Kingdom,1,1103.56,United Kingdom
15732.0,34,2,1354.8,Australia,0,677.4,Australia
15733.0,134,4,2050.23,United Kingdom,0,512.5575,United Kingdom
15734.0,178,1,95.0,Spain,0,95.0,Other
15735.0,558,1,610.17,United Kingdom,1,610.17,United Kingdom
15736.0,274,1,2214.63,United Kingdom,1,2214.63,United Kingdom
15737.0,595,1,1084.73,United Kingdom,1,1084.73,United Kingdom
15738.0,122,2,735.36,France,0,367.68,France
15740.0,351,2,868.4200000000001,France,1,434.21000000000004,France
15741.0,154,1,840.23,United Kingdom,0,840.23,United Kingdom
15742.0,2,2,672.4300000000001,France,0,336.21500000000003,France
15743.0,468,2,1055.06,United Kingdom,1,527.53,United Kingdom
15744.0,511,1,228.40999999999997,United Kingdom,1,228.40999999999997,United Kingdom
15745.0,39,3,186.71999999999997,Australia,0,62.23999999999999,Australia
15747.0,329,1,1152.18,United Kingdom,1,1152.18,United Kingdom
15749.0,158,3,3260.6699999999996,United Kingdom,0,1086.8899999999999,United Kingdom
15750.0,430,2,1314.3,France,1,657.15,France
15751.0,91,2,1305.78,Netherlands,0,652.89,Netherlands
15753.0,131,2,1527.69,United Kingdom,0,763.845,United Kingdom
15754.0,84,3,2457.69,France,0,819.23,France
15755.0,424,1,16.64,United Kingdom,1,16.64,United Kingdom
15756.0,471,1,804.24,United Kingdom,1,804.24,United Kingdom
15757.0,591,1,377.76,United Kingdom,1,377.76,United Kingdom
15758.0,401,1,783.1199999999999,United Kingdom,1,783.1199999999999,United Kingdom
15759.0,18,1,1361.35,United Kingdom,0,1361.35,United Kingdom
15761.0,380,2,709.13,United Kingdom,1,354.565,United Kingdom
15762.0,8,1,35.72,United Kingdom,0,35.72,United Kingdom
15763.0,242,1,608.5200000000001,Germany,1,608.5200000000001,Germany
15764.0,247,1,3.96,Australia,1,3.96,Australia
15765.0,219,1,576.72,United Kingdom,1,576.72,United Kingdom
15766.0,201,1,165.12,United Kingdom,1,165.12,United Kingdom
15769.0,245,1,906.84,United Kingdom,1,906.84,United Kingdom
15771.0,333,4,3405.67,United Kingdom,1,851.4175,United Kingdom
15772.0,254,2,1857.12,United Kingdom,1,928.56,United Kingdom
15773.0,168,2,123.72999999999999,United Kingdom,0,61.864999999999995,United Kingdom
15774.0,230,1,1885.02,United Kingdom,1,1885.02,United Kingdom
15776.0,291,1,291.06,United Kingdom,1,291.06,United Kingdom
15777.0,152,1,315.0,United Kingdom,0,315.0,United Kingdom
15778.0,49,2,975.16,United Kingdom,0,487.58,United Kingdom
15779.0,147,2,633.15,United Kingdom,0,316.575,United Kingdom
15780.0,658,1,304.8,United Kingdom,1,304.8,United Kingdom
15781.0,10,3,2910.5699999999997,United Kingdom,0,970.1899999999999,United Kingdom
15782.0,69,3,831.46,United Kingdom,0,277.15333333333336,United Kingdom
15784.0,248,1,1166.04,United Kingdom,1,1166.04,United Kingdom
15786.0,417,1,19.200000000000003,United Kingdom,1,19.200000000000003,United Kingdom
15787.0,0,2,359.93999999999994,France,0,179.96999999999997,France
15788.0,507,1,633.6,United Kingdom,1,633.6,United Kingdom
15789.0,191,1,615.76,United Kingdom,1,615.76,United Kingdom
15790.0,45,1,1479.06,United Kingdom,0,1479.06,United Kingdom
15793.0,304,1,1239.75,Australia,1,1239.75,Australia
15794.0,144,3,1425.16,United Kingdom,0,475.05333333333334,United Kingdom
15796.0,70,2,1462.9900000000002,United Kingdom,0,731.4950000000001,United Kingdom
15798.0,337,1,1073.15,United Kingdom,1,1073.15,United Kingdom
15799.0,615,1,1430.7,Germany,1,1430.7,Germany
15800.0,534,2,1373.8400000000001,United Kingdom,1,686.9200000000001,United Kingdom
15801.0,168,4,1419.1200000000001,United Kingdom,0,354.78000000000003,United Kingdom
15803.0,66,3,758.26,United Kingdom,0,252.75333333333333,United Kingdom
15804.0,515,1,30.21,Germany,1,30.21,Germany
15805.0,63,3,2151.26,United Kingdom,0,717.0866666666667,United Kingdom
15806.0,32,4,2685.52,United Kingdom,0,671.38,United Kingdom
15807.0,283,1,1199.8899999999999,France,1,1199.8899999999999,France
15808.0,2,2,169.56,United Kingdom,0,84.78,United Kingdom
15809.0,190,2,1041.54,United Kingdom,1,520.77,United Kingdom
15810.0,158,3,1452.48,United Kingdom,0,484.16,United Kingdom
15811.0,265,2,212.39000000000001,United Kingdom,1,106.19500000000001,United Kingdom
15812.0,653,1,21.48,United Kingdom,1,21.48,United Kingdom
15817.0,47,3,570.96,United Kingdom,0,190.32000000000002,United Kingdom
15818.0,691,1,962.1300000000001,United Kingdom,1,962.1300000000001,United Kingdom
15819.0,126,1,1027.3899999999999,United Kingdom,0,1027.3899999999999,United Kingdom
15821.0,433,1,337.40000000000003,United Kingdom,1,337.40000000000003,United Kingdom
15822.0,359,2,798.3900000000001,Germany,1,399.19500000000005,Germany
15823.0,250,2,608.86,Germany,1,304.43,Germany
15826.0,350,1,617.07,United Kingdom,1,617.07,United Kingdom
15827.0,209,3,2305.32,United Kingdom,1,768.44,United Kingdom
15828.0,357,3,1311.85,United Kingdom,1,437.2833333333333,United Kingdom
15829.0,84,2,1948.71,United Kingdom,0,974.355,United Kingdom
15830.0,41,3,4191.25,United Kingdom,0,1397.0833333333333,United Kingdom
15831.0,421,1,863.52,United Kingdom,1,863.52,United Kingdom
15832.0,63,1,480.15000000000003,United Kingdom,0,480.15000000000003,United Kingdom
15833.0,119,4,3533.12,United Kingdom,0,883.28,United Kingdom
15834.0,405,3,4358.34,United Kingdom,1,1452.78,United Kingdom
15835.0,245,1,107.0,United Kingdom,1,107.0,United Kingdom
15836.0,373,1,44.08,United Kingdom,1,44.08,United Kingdom
15839.0,385,2,1382.79,United Kingdom,1,691.395,United Kingdom
15840.0,256,2,556.7,Netherlands,1,278.35,Netherlands
15842.0,393,2,543.52,United Kingdom,1,271.76,United Kingdom
15844.0,371,3,2920.94,United Kingdom,1,973.6466666666666,United Kingdom
15848.0,289,1,299.88,United Kingdom,1,299.88,United Kingdom
15849.0,111,2,312.03,United Kingdom,0,156.015,United Kingdom
15850.0,258,2,850.62,United Kingdom,1,425.31,United Kingdom
15851.0,23,1,1880.2399999999998,France,0,1880.2399999999998,France
15852.0,726,1,427.77000000000004,United Kingdom,1,427.77000000000004,United Kingdom
15854.0,164,1,257.14,United Kingdom,0,257.14,United Kingdom
15856.0,136,3,1450.52,United Kingdom,0,483.50666666666666,United Kingdom
15860.0,345,2,1575.66,United Kingdom,1,787.83,United Kingdom
15863.0,499,1,676.26,United Kingdom,1,676.26,United Kingdom
15864.0,223,1,920.0,United Kingdom,1,920.0,United Kingdom
15865.0,145,3,2026.2999999999997,United Kingdom,0,675.4333333333333,United Kingdom
15866.0,425,1,24.0,United Kingdom,1,24.0,United Kingdom
15867.0,545,2,1030.7599999999998,United Kingdom,1,515.3799999999999,United Kingdom
15868.0,148,2,2200.12,United Kingdom,0,1100.06,United Kingdom
15869.0,150,3,3611.98,United Kingdom,0,1203.9933333333333,United Kingdom
15870.0,39,1,621.76,Spain,0,621.76,Other
15871.0,51,4,2433.48,United Kingdom,0,608.37,United Kingdom
15872.0,395,1,297.10999999999996,United Kingdom,1,297.10999999999996,United Kingdom
15874.0,56,2,822.34,Germany,0,411.17,Germany
15875.0,80,2,930.5999999999999,Germany,0,465.29999999999995,Germany
15876.0,4,3,1208.71,United Kingdom,0,402.90333333333336,United Kingdom
15877.0,278,1,98.24,United Kingdom,1,98.24,United Kingdom
15878.0,36,1,756.8,United Kingdom,0,756.8,United Kingdom
15879.0,185,1,1151.0900000000001,United Kingdom,1,1151.0900000000001,United Kingdom
15881.0,577,2,479.49,Germany,1,239.745,Germany
